Time(s),HeartRate(1/min),RespirationRate(1/min),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),MeanArterialPressure(mmHg),OxygenSaturation,CoreTemperature(degC),CardiacOutput(L/min),HeartStrokeVolume(mL),TidalVolume(mL),ArterialBloodPH,AchievedExerciseLevel,FatigueLevelFraction,Glucose-BloodConcentration(mg/dL)
8132.14,91.42,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.4,576.31,7.43,0,-1.$,77.61,0
8133.14,91.45,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.4,576.31,7.43,0,-1.$,77.61,0
8134.14,91.45,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.4,576.31,7.43,0,-1.$,77.61,0
8135.14,91.42,15.54,128.2,91.9,110.9,0.981,36.02,6.61,72.4,576.34,7.43,0,-1.$,77.61,0
8136.14,91.43,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.4,576.34,7.43,0,-1.$,77.61,0
8137.14,91.45,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.4,576.34,7.43,0,-1.$,77.61,0
8138.14,91.43,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.4,576.34,7.43,0,-1.$,77.61,0
8139.14,91.42,15.54,128.2,91.9,110.9,0.981,36.02,6.61,72.4,576.37,7.43,0,-1.$,77.60,0
8140.14,91.45,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.3,576.37,7.43,0,-1.$,77.60,0
8141.14,91.46,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.3,576.37,7.43,0,-1.$,77.60,0
8142.14,91.43,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.4,576.37,7.43,0,-1.$,77.60,0
8143.14,91.42,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.4,576.39,7.43,0,-1.$,77.60,0
8144.14,91.45,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.3,576.39,7.43,0,-1.$,77.60,0
8145.14,91.46,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.3,576.39,7.43,0,-1.$,77.60,0
8146.14,91.43,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.4,576.39,7.43,0,-1.$,77.60,0
8147.14,91.42,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.4,576.42,7.43,0,-1.$,77.60,0
8148.14,91.45,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.3,576.42,7.43,0,-1.$,77.60,0
8149.14,91.46,15.54,128.2,91.9,110.9,0.981,36.02,6.62,72.3,576.42,7.43,0,-1.$,77.60,0
8150.14,91.42,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.4,576.42,7.43,0,-1.$,77.60,0
8151.14,91.43,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.45,7.43,0,-1.$,77.60,0
8152.14,91.46,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.45,7.43,0,-1.$,77.60,0
8153.14,91.45,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.45,7.43,0,-1.$,77.60,0
8154.14,91.42,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.47,7.43,0,-1.$,77.60,0
8155.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.47,7.43,0,-1.$,77.59,0
8156.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.47,7.43,0,-1.$,77.59,0
8157.14,91.45,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.47,7.43,0,-1.$,77.59,0
8158.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.01,7.43,0,-1.$,77.59,0
8159.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.01,7.43,0,-1.$,77.59,0
8160.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.01,7.43,0,-1.$,77.59,0
8161.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.01,7.43,0,-1.$,77.59,0
8162.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.04,7.43,0,-1.$,77.59,0
8163.14,91.44,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.04,7.43,0,-1.$,77.59,0
8164.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.04,7.43,0,-1.$,77.59,0
8165.14,91.45,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.04,7.43,0,-1.$,77.59,0
8166.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.05,7.43,0,-1.$,77.59,0
8167.14,91.44,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.05,7.43,0,-1.$,77.59,0
8168.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.05,7.43,0,-1.$,77.59,0
8169.14,91.45,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.05,7.43,0,-1.$,77.59,0
8170.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.06,7.43,0,-1.$,77.58,0
8171.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.06,7.43,0,-1.$,77.58,0
8172.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.06,7.43,0,-1.$,77.58,0
8173.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.06,7.43,0,-1.$,77.58,0
8174.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.05,7.43,0,-1.$,77.58,0
8175.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.05,7.43,0,-1.$,77.58,0
8176.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.05,7.43,0,-1.$,77.58,0
8177.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.05,7.43,0,-1.$,77.58,0
8178.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.04,7.43,0,-1.$,77.58,0
8179.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.04,7.43,0,-1.$,77.58,0
8180.14,91.46,15.46,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.04,7.43,0,-1.$,77.58,0
8181.14,91.43,15.46,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.04,7.43,0,-1.$,77.58,0
8182.14,91.43,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,572.01,7.43,0,-1.$,77.58,0
8183.14,91.46,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.01,7.43,0,-1.$,77.58,0
8184.14,91.46,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,572.01,7.43,0,-1.$,77.58,0
8185.14,91.43,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.45,7.43,0,-1.$,77.58,0
8186.14,91.43,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.45,7.43,0,-1.$,77.57,0
8187.14,91.46,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.45,7.43,0,-1.$,77.57,0
8188.14,91.46,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.45,7.43,0,-1.$,77.57,0
8189.14,91.43,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.40,7.43,0,-1.$,77.57,0
8190.14,91.44,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.40,7.43,0,-1.$,77.57,0
8191.14,91.47,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.40,7.43,0,-1.$,77.57,0
8192.14,91.46,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.40,7.43,0,-1.$,77.57,0
8193.14,91.43,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.36,7.43,0,-1.$,77.57,0
8194.14,91.44,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.36,7.43,0,-1.$,77.57,0
8195.14,91.47,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.36,7.43,0,-1.$,77.57,0
8196.14,91.46,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.36,7.43,0,-1.$,77.57,0
8197.14,91.43,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.32,7.43,0,-1.$,77.57,0
8198.14,91.44,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.32,7.43,0,-1.$,77.57,0
8199.14,91.47,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.32,7.43,0,-1.$,77.57,0
8200.14,91.46,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.32,7.43,0,-1.$,77.56,0
8201.14,91.44,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.29,7.43,0,-1.$,77.56,0
8202.14,91.45,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.29,7.43,0,-1.$,77.56,0
8203.14,91.47,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.29,7.43,0,-1.$,77.56,0
8204.14,91.44,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.29,7.43,0,-1.$,77.56,0
8205.14,91.44,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.27,7.43,0,-1.$,77.56,0
8206.14,91.47,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.27,7.43,0,-1.$,77.56,0
8207.14,91.47,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.27,7.43,0,-1.$,77.56,0
8208.14,91.44,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.27,7.43,0,-1.$,77.56,0
8209.14,91.44,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.25,7.43,0,-1.$,77.56,0
8210.14,91.47,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.25,7.43,0,-1.$,77.56,0
8211.14,91.47,15.54,128.1,91.9,110.9,0.981,36.02,6.62,72.3,576.25,7.43,0,-1.$,77.56,0
8212.14,91.44,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.24,7.43,0,-1.$,77.56,0
8213.14,91.45,15.54,128.1,91.9,110.9,0.981,36.02,6.61,72.3,576.24,7.43,0,-1.$,77.55,0
8214.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.62,72.3,576.24,7.43,0,-1.$,77.55,0
8215.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.62,72.3,576.24,7.43,0,-1.$,77.55,0
8216.14,91.44,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.55,0
8217.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.55,0
8218.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.62,72.3,576.23,7.43,0,-1.$,77.55,0
8219.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.55,0
8220.14,91.44,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.55,0
8221.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.55,0
8222.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.62,72.3,576.23,7.43,0,-1.$,77.55,0
8223.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.55,0
8224.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.55,0
8225.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.55,0
8226.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.62,72.3,576.23,7.43,0,-1.$,77.55,0
8227.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.54,0
8228.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.54,0
8229.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.54,0
8230.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.62,72.3,576.23,7.43,0,-1.$,77.54,0
8231.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.23,7.43,0,-1.$,77.54,0
8232.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.54,0
8233.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.54,0
8234.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.54,0
8235.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.54,0
8236.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.54,0
8237.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.54,0
8238.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.54,0
8239.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.54,0
8240.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8241.14,91.49,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8242.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8243.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8244.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8245.14,91.49,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8246.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8247.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8248.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8249.14,91.49,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8250.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.22,7.43,0,-1.$,77.53,0
8251.14,91.45,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.53,0
8252.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8253.14,91.49,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8254.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8255.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8256.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8257.14,91.49,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8258.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8259.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8260.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8261.14,91.49,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8262.14,91.47,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.21,7.43,0,-1.$,77.52,0
8263.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.20,7.43,0,-1.$,77.52,0
8264.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.20,7.43,0,-1.$,77.52,0
8265.14,91.49,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.20,7.43,0,-1.$,77.52,0
8266.14,91.47,15.54,128.1,91.8,110.9,0.981,36.01,6.61,72.3,576.20,7.43,0,-1.$,77.51,0
8267.14,91.46,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.20,7.43,0,-1.$,77.51,0
8268.14,91.48,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.20,7.43,0,-1.$,77.51,0
8269.14,91.48,15.54,128.1,91.8,110.9,0.981,36.01,6.61,72.3,576.20,7.43,0,-1.$,77.51,0
8270.14,91.46,15.54,128.1,91.8,110.9,0.981,36.01,6.61,72.3,576.19,7.43,0,-1.$,77.51,0
8271.14,91.47,15.54,128.1,91.8,110.9,0.981,36.01,6.61,72.3,576.19,7.43,0,-1.$,77.51,0
8272.14,91.49,15.54,128.1,91.9,110.9,0.981,36.01,6.61,72.3,576.19,7.43,0,-1.$,77.51,0
8273.14,91.48,15.54,128.1,91.8,110.9,0.981,36.01,6.61,72.3,576.19,7.43,0,-1.$,77.51,0
8274.14,91.46,15.54,128.1,91.8,110.9,0.981,36.01,6.61,72.3,576.19,7.43,0,-1.$,77.51,0
8275.14,91.47,15.54,128.1,91.8,110.9,0.981,36.01,6.61,72.3,576.19,7.43,0,-1.$,77.51,0
8276.14,91.49,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.19,7.43,0,-1.$,77.51,0
8277.14,91.48,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.19,7.43,0,-1.$,77.51,0
8278.14,91.46,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.18,7.43,0,-1.$,77.50,0
8279.14,91.47,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.18,7.43,0,-1.$,77.50,0
8280.14,91.49,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.18,7.43,0,-1.$,77.50,0
8281.14,91.48,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.18,7.43,0,-1.$,77.50,0
8282.14,91.46,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.17,7.43,0,-1.$,77.50,0
8283.14,91.48,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.17,7.43,0,-1.$,77.50,0
8284.14,91.49,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.17,7.43,0,-1.$,77.50,0
8285.14,91.48,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.17,7.43,0,-1.$,77.50,0
8286.14,91.47,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.16,7.43,0,-1.$,77.50,0
8287.14,91.48,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.16,7.43,0,-1.$,77.50,0
8288.14,91.49,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.16,7.43,0,-1.$,77.50,0
8289.14,91.48,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.16,7.43,0,-1.$,77.50,0
8290.14,91.47,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.15,7.43,0,-1.$,77.50,0
8291.14,91.49,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.15,7.43,0,-1.$,77.49,0
8292.14,91.49,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.15,7.43,0,-1.$,77.49,0
8293.14,91.47,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.14,7.43,0,-1.$,77.49,0
8294.14,91.47,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.14,7.43,0,-1.$,77.49,0
8295.14,91.49,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.14,7.43,0,-1.$,77.49,0
8296.14,91.49,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.14,7.43,0,-1.$,77.49,0
8297.14,91.47,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.13,7.43,0,-1.$,77.49,0
8298.14,91.48,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.13,7.43,0,-1.$,77.49,0
8299.14,91.49,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.13,7.43,0,-1.$,77.49,0
8300.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.13,7.43,0,-1.$,77.49,0
8301.14,91.47,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.12,7.43,0,-1.$,77.49,0
8302.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.12,7.43,0,-1.$,77.49,0
8303.14,91.50,15.54,128.1,91.8,110.8,0.981,36.01,6.61,72.3,576.12,7.43,0,-1.$,77.48,0
8304.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.12,7.43,0,-1.$,77.48,0
8305.14,91.47,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.10,7.43,0,-1.$,77.48,0
8306.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.10,7.43,0,-1.$,77.48,0
8307.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.10,7.43,0,-1.$,77.48,0
8308.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.10,7.43,0,-1.$,77.48,0
8309.14,91.47,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.09,7.43,0,-1.$,77.48,0
8310.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.09,7.43,0,-1.$,77.48,0
8311.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.09,7.43,0,-1.$,77.48,0
8312.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.09,7.43,0,-1.$,77.48,0
8313.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.07,7.43,0,-1.$,77.48,0
8314.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.07,7.43,0,-1.$,77.47,0
8315.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.07,7.43,0,-1.$,77.47,0
8316.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.07,7.43,0,-1.$,77.47,0
8317.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.06,7.43,0,-1.$,77.47,0
8318.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.06,7.43,0,-1.$,77.47,0
8319.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.06,7.43,0,-1.$,77.47,0
8320.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.04,7.43,0,-1.$,77.47,0
8321.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.04,7.43,0,-1.$,77.47,0
8322.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.04,7.43,0,-1.$,77.47,0
8323.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.04,7.43,0,-1.$,77.47,0
8324.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.02,7.43,0,-1.$,77.47,0
8325.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.02,7.43,0,-1.$,77.47,0
8326.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.02,7.43,0,-1.$,77.46,0
8327.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.02,7.43,0,-1.$,77.46,0
8328.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.01,7.43,0,-1.$,77.46,0
8329.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.01,7.43,0,-1.$,77.46,0
8330.14,91.51,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.01,7.43,0,-1.$,77.46,0
8331.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,576.01,7.43,0,-1.$,77.46,0
8332.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.99,7.43,0,-1.$,77.46,0
8333.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.99,7.43,0,-1.$,77.46,0
8334.14,91.51,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.99,7.43,0,-1.$,77.46,0
8335.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.99,7.43,0,-1.$,77.46,0
8336.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.97,7.43,0,-1.$,77.46,0
8337.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.97,7.43,0,-1.$,77.46,0
8338.14,91.51,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.97,7.43,0,-1.$,77.46,0
8339.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.97,7.43,0,-1.$,77.45,0
8340.14,91.48,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.95,7.43,0,-1.$,77.45,0
8341.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.95,7.43,0,-1.$,77.45,0
8342.14,91.51,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.95,7.43,0,-1.$,77.45,0
8343.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.95,7.43,0,-1.$,77.45,0
8344.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.93,7.43,0,-1.$,77.45,0
8345.14,91.51,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.93,7.43,0,-1.$,77.45,0
8346.14,91.51,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.93,7.43,0,-1.$,77.45,0
8347.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.93,7.43,0,-1.$,77.45,0
8348.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.91,7.43,0,-1.$,77.45,0
8349.14,91.51,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.91,7.43,0,-1.$,77.45,0
8350.14,91.51,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.91,7.43,0,-1.$,77.45,0
8351.14,91.49,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.88,7.43,0,-1.$,77.44,0
8352.14,91.50,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.88,7.43,0,-1.$,77.44,0
8353.14,91.51,15.54,128.0,91.8,110.8,0.981,36.01,6.61,72.3,575.88,7.43,0,-1.$,77.44,0
